cpu_usage_percent,ram_usage_percent,active_jobs,idle_time_minutes,power_consumption_watts,utilization_score,monthly_cost_usd,recommendation
45.7,68.9,5,285,231,57.3,142.24,Keep Running
75.7,77.4,6,335,354,76.5,193.87,Keep Running
69.5,80.1,8,475,328,74.8,191.36,Keep Running
62.4,58.5,8,300,288,60.4,147.34,Keep Running
50.9,67.2,7,246,230,59.0,139.42,Keep Running
78.6,74.6,7,269,346,76.6,195.98,Keep Running
42.7,64.5,2,318,221,53.6,140.06,Keep Running
62.7,64.5,5,389,291,63.6,161.56,Keep Running
22.6,36.8,1,564,149,29.7,77.44,Sleep Mode
61.9,63.9,4,309,292,62.9,158.14,Keep Running
77.6,52.3,4,385,369,64.9,171.88,Keep Running
31.6,17.0,5,465,200,24.3,78.81,Sleep Mode
34.3,25.0,5,505,166,29.7,74.49,Sleep Mode
99.2,91.1,9,326,417,95.1,234.54,Keep Running
7.8,25.7,2,802,104,16.7,46.55,Shutdown
40.7,46.2,2,424,216,43.4,115.37,Keep Running
60.9,53.8,7,509,274,57.4,146.85,Keep Running
54.5,59.0,6,375,253,56.8,153.25,Keep Running
52.1,80.8,3,338,253,66.4,156.31,Keep Running
1.0,1.0,2,835,54,1.0,10.0,Shutdown
59.2,38.2,7,374,300,48.7,134.51,Keep Running
1.0,1.0,1,1020,87,1.0,10.0,Shutdown
45.7,57.2,5,617,235,51.4,129.74,Keep Running
35.0,46.3,1,462,186,40.6,103.25,Sleep Mode
44.2,44.3,5,558,208,44.3,122.35,Keep Running
68.7,62.6,8,360,312,65.6,167.64,Keep Running
32.5,26.4,4,557,166,29.5,91.22,Sleep Mode
11.2,1.0,2,753,104,6.1,19.19,Shutdown
63.1,76.6,6,139,301,69.9,175.0,Keep Running
17.9,28.9,3,767,155,23.4,61.57,Shutdown
1.0,1.0,1,899,85,1.0,13.19,Shutdown
14.5,14.1,1,645,101,14.3,44.37,Shutdown
52.2,73.2,4,325,259,62.7,148.07,Keep Running
94.0,82.5,8,159,374,88.3,215.36,Keep Running
14.1,17.3,1,809,105,15.7,47.87,Shutdown
54.4,68.9,7,395,259,61.7,151.46,Keep Running
39.1,41.8,5,698,204,40.5,98.91,Sleep Mode
69.8,71.8,8,193,331,70.8,174.93,Keep Running
76.0,45.5,7,282,331,60.7,168.46,Keep Running
31.0,2.3,0,637,169,16.7,60.02,Sleep Mode
74.2,79.2,7,93,314,76.7,190.97,Keep Running
100.0,100.0,8,11,453,100.0,253.38,Keep Running
56.0,25.8,4,329,265,40.9,111.74,Keep Running
49.7,52.2,2,397,249,50.9,129.36,Keep Running
83.8,86.5,10,136,367,85.2,212.69,Keep Running
34.4,27.7,2,515,190,31.1,79.23,Sleep Mode
41.2,65.1,1,561,225,53.2,131.97,Keep Running
47.4,33.9,2,436,245,40.6,109.36,Keep Running
66.5,67.2,4,135,298,66.8,164.77,Keep Running
27.4,65.8,3,602,160,46.6,114.42,Sleep Mode
50.2,38.2,4,158,248,44.2,117.01,Keep Running
62.1,51.0,5,319,292,56.6,151.17,Keep Running
45.8,22.2,4,473,233,34.0,93.77,Keep Running
62.6,48.7,8,136,282,55.6,144.14,Keep Running
55.7,39.1,5,391,235,47.4,114.38,Keep Running
27.9,16.6,0,830,190,22.2,66.76,Sleep Mode
47.4,29.6,4,380,201,38.5,92.62,Keep Running
25.8,27.5,5,508,160,26.6,72.98,Sleep Mode
19.2,21.9,0,776,126,20.6,55.94,Shutdown
72.8,58.2,8,538,322,65.5,170.73,Keep Running
47.4,64.1,4,538,238,55.7,140.55,Keep Running
20.2,13.9,1,666,114,17.1,52.87,Sleep Mode
39.2,32.1,2,570,209,35.7,99.09,Sleep Mode
50.4,52.3,5,610,244,51.3,136.17,Keep Running
72.7,80.9,9,294,311,76.8,188.75,Keep Running
67.1,65.9,6,155,297,66.5,172.92,Keep Running
19.8,29.8,2,648,149,24.8,68.17,Shutdown
66.8,62.7,9,408,284,64.7,154.58,Keep Running
59.8,71.5,5,321,309,65.6,167.3,Keep Running
53.6,53.2,3,409,233,53.4,144.16,Keep Running
70.4,68.7,7,284,345,69.5,187.95,Keep Running
74.3,85.9,7,244,361,80.1,195.28,Keep Running
5.2,8.2,0,722,74,6.7,37.49,Shutdown
23.1,6.0,0,634,141,14.5,47.07,Sleep Mode
92.8,67.3,8,99,405,80.1,204.67,Keep Running
49.1,73.5,5,300,263,61.3,156.2,Keep Running
46.9,40.6,2,435,237,43.8,115.69,Keep Running
57.4,100.0,1,419,274,78.7,193.78,Keep Running
33.6,49.4,4,652,212,41.5,109.32,Sleep Mode
36.7,55.2,3,636,197,45.9,115.38,Sleep Mode
29.2,38.1,2,602,181,33.7,81.31,Sleep Mode
56.9,67.7,6,586,271,62.3,162.78,Keep Running
63.7,78.5,4,306,301,71.1,175.29,Keep Running
44.6,35.5,9,468,220,40.0,109.28,Keep Running
6.9,33.5,2,803,100,20.2,46.95,Shutdown
62.6,42.2,5,423,298,52.4,139.15,Keep Running
47.4,71.1,4,596,218,59.3,143.26,Keep Running
89.8,96.3,9,213,378,93.1,226.22,Keep Running
56.8,67.9,4,501,272,62.4,168.56,Keep Running
24.6,47.2,4,434,175,35.9,95.25,Sleep Mode
26.1,8.4,2,252,161,17.2,46.81,Sleep Mode
48.3,77.7,6,731,255,63.0,152.84,Keep Running
63.1,71.2,7,395,297,67.2,165.12,Keep Running
10.9,18.7,0,969,113,14.8,46.74,Shutdown
1.0,27.7,0,811,60,14.3,43.11,Shutdown
87.7,99.1,7,249,363,93.4,232.76,Keep Running
13.7,25.1,3,795,98,19.4,57.45,Shutdown
100.0,69.2,11,0,418,84.6,220.27,Keep Running
75.0,77.6,9,136,341,76.3,201.13,Keep Running
85.1,72.7,7,230,359,78.9,201.15,Keep Running
36.3,34.5,4,551,186,35.4,102.98,Sleep Mode
76.2,78.1,1,201,329,77.2,200.47,Keep Running
50.0,70.4,7,543,260,60.2,155.7,Keep Running
39.0,24.2,5,347,220,31.6,88.94,Sleep Mode
56.7,52.0,5,360,263,54.3,136.58,Keep Running
100.0,100.0,12,0,444,100.0,257.11,Keep Running
71.0,60.9,7,291,322,65.9,178.88,Keep Running
39.6,82.9,6,344,215,61.3,137.14,Sleep Mode
39.4,40.3,3,660,209,39.9,98.21,Sleep Mode
53.9,39.3,2,348,264,46.6,116.05,Keep Running
47.2,35.4,5,519,233,41.3,113.42,Keep Running
78.0,51.9,5,253,346,65.0,175.22,Keep Running
43.2,26.3,6,510,210,34.7,91.38,Keep Running
54.7,74.5,7,599,249,64.6,164.21,Keep Running
54.5,56.2,4,370,236,55.3,148.73,Keep Running
33.4,36.7,4,598,179,35.0,85.39,Sleep Mode
63.6,88.7,4,52,295,76.1,193.91,Keep Running
1.0,2.0,0,840,64,1.5,11.51,Shutdown
100.0,100.0,13,66,413,100.0,250.89,Keep Running
17.7,43.5,3,500,131,30.6,76.06,Sleep Mode
58.5,31.6,3,445,297,45.0,124.43,Keep Running
70.1,80.9,3,477,333,75.5,188.1,Keep Running
56.4,45.5,7,362,267,50.9,133.84,Keep Running
14.7,42.5,0,906,117,28.6,65.82,Shutdown
15.2,7.6,0,781,127,11.4,41.74,Shutdown
100.0,80.1,13,75,419,90.1,236.19,Keep Running
23.3,77.5,0,848,136,50.4,117.42,Sleep Mode
62.2,95.2,6,356,292,78.7,196.28,Keep Running
36.7,8.1,2,687,184,22.4,62.87,Sleep Mode
39.7,47.1,4,514,213,43.4,118.93,Sleep Mode
73.1,55.6,9,456,355,64.3,164.44,Keep Running
1.0,6.4,0,751,77,3.7,15.95,Shutdown
81.5,69.6,6,410,368,75.6,191.87,Keep Running
4.0,21.6,1,906,71,12.8,39.21,Shutdown
55.7,54.0,2,515,275,54.8,141.19,Keep Running
90.5,91.8,8,171,373,91.1,233.17,Keep Running
48.2,62.3,3,487,255,55.2,139.3,Keep Running
36.4,14.5,3,591,200,25.4,77.22,Sleep Mode
66.8,50.2,7,384,310,58.5,157.02,Keep Running
37.5,20.1,5,588,197,28.8,78.91,Sleep Mode
46.1,69.1,2,710,241,57.6,137.0,Keep Running
11.6,17.1,1,539,86,14.4,45.65,Shutdown
69.1,56.2,8,150,312,62.6,159.35,Keep Running
27.9,42.0,3,664,199,34.9,87.6,Sleep Mode
48.9,55.3,2,312,237,52.1,131.87,Keep Running
21.1,29.0,1,794,158,25.0,61.4,Sleep Mode
62.7,51.4,6,348,262,57.0,152.3,Keep Running
28.4,40.7,6,751,137,34.5,88.05,Sleep Mode
65.1,58.1,4,348,286,61.6,151.82,Keep Running
53.1,41.9,4,524,255,47.5,126.03,Keep Running
44.9,36.0,1,409,210,40.5,105.62,Keep Running
61.4,47.1,5,439,287,54.2,139.88,Keep Running
45.3,70.6,1,474,227,58.0,139.26,Keep Running
52.0,77.3,5,539,273,64.7,167.19,Keep Running
1.0,35.4,0,899,50,18.2,40.76,Shutdown
96.8,74.8,8,0,422,85.8,220.6,Keep Running
97.1,90.9,6,332,404,94.0,232.13,Keep Running
15.0,12.2,0,774,150,13.6,51.55,Shutdown
37.3,53.3,2,505,210,45.3,116.45,Sleep Mode
43.9,44.2,2,731,235,44.0,117.91,Keep Running
5.9,18.0,2,647,121,11.9,37.42,Shutdown
63.0,69.5,1,240,256,66.3,166.44,Keep Running
57.6,62.4,9,317,253,60.0,157.55,Keep Running
16.0,9.9,0,747,135,13.0,41.29,Shutdown
31.0,35.9,4,580,189,33.4,91.43,Sleep Mode
52.8,54.0,0,613,270,53.4,142.4,Keep Running
39.9,25.1,4,680,201,32.5,86.73,Sleep Mode
47.6,60.4,4,405,252,54.0,140.57,Keep Running
39.7,27.3,7,575,192,33.5,93.66,Sleep Mode
23.1,54.4,3,609,135,38.8,83.0,Sleep Mode
59.4,61.1,4,292,283,60.2,160.78,Keep Running
47.4,55.2,2,572,242,51.3,126.84,Keep Running
74.2,68.5,7,275,329,71.4,182.97,Keep Running
1.0,21.7,0,703,94,11.3,39.51,Shutdown
10.7,24.6,0,627,122,17.7,47.36,Shutdown
23.5,11.0,4,707,158,17.3,61.4,Sleep Mode
73.6,74.2,8,269,342,73.9,190.59,Keep Running
53.9,33.1,6,514,258,43.5,114.7,Keep Running
33.3,35.1,3,581,194,34.2,92.87,Sleep Mode
99.4,100.0,11,190,410,99.7,246.88,Keep Running
94.3,100.0,7,109,390,97.1,232.36,Keep Running
44.4,61.2,7,489,229,52.8,134.49,Keep Running
76.4,82.6,6,381,338,79.5,197.43,Keep Running
92.0,85.2,11,142,385,88.6,225.81,Keep Running
47.1,48.8,4,544,226,48.0,120.45,Keep Running
44.8,32.4,4,553,223,38.6,107.32,Keep Running
38.1,37.4,2,649,204,37.7,104.64,Sleep Mode
57.0,68.3,10,539,282,62.6,168.02,Keep Running
100.0,85.7,11,192,428,92.8,243.6,Keep Running
38.7,47.8,1,740,201,43.2,113.32,Sleep Mode
81.7,76.6,8,355,337,79.1,206.69,Keep Running
87.1,52.6,7,245,376,69.9,188.21,Keep Running
33.8,50.0,6,695,177,41.9,98.42,Sleep Mode
47.9,48.0,4,494,214,48.0,123.22,Keep Running
48.5,67.6,6,518,251,58.0,149.67,Keep Running
34.1,26.9,2,421,185,30.5,76.8,Sleep Mode
75.2,63.4,9,320,339,69.3,183.2,Keep Running
35.4,49.6,2,639,206,42.5,104.11,Sleep Mode
44.3,43.2,5,495,239,43.7,123.91,Keep Running
100.0,100.0,6,147,452,100.0,259.89,Keep Running
45.2,67.2,3,705,232,56.2,139.36,Keep Running
49.7,39.9,4,545,218,44.8,118.37,Keep Running
40.2,63.1,5,494,218,51.7,139.61,Keep Running
34.4,45.7,6,648,219,40.0,114.96,Sleep Mode
38.1,30.6,3,713,193,34.4,86.47,Sleep Mode
20.2,10.9,3,623,138,15.5,56.78,Sleep Mode
37.2,40.9,3,708,206,39.0,97.22,Sleep Mode
100.0,60.5,12,89,432,80.2,223.12,Keep Running
13.4,15.5,4,594,123,14.5,36.47,Shutdown
32.6,21.8,0,731,174,27.2,75.07,Sleep Mode
77.2,66.7,6,179,338,71.9,184.1,Keep Running
94.3,62.9,6,130,415,78.6,204.2,Keep Running
1.0,18.3,1,832,76,9.7,31.84,Shutdown
33.0,3.1,5,544,172,18.1,52.71,Sleep Mode
22.9,16.6,0,694,156,19.8,56.17,Sleep Mode
88.5,93.9,8,0,394,91.2,228.96,Keep Running
66.1,44.6,2,391,314,55.4,149.68,Keep Running
14.5,7.4,0,729,114,11.0,40.77,Shutdown
25.4,29.7,2,556,168,27.6,67.61,Sleep Mode
61.1,53.8,6,405,284,57.5,142.41,Keep Running
61.3,64.2,6,445,294,62.8,152.98,Keep Running
39.8,62.3,3,604,197,51.0,118.91,Sleep Mode
40.1,47.5,5,535,230,43.8,121.83,Keep Running
58.5,51.5,6,157,296,55.0,148.4,Keep Running
73.2,65.1,10,188,327,69.1,175.97,Keep Running
42.5,50.4,1,458,240,46.5,123.3,Keep Running
18.4,12.7,3,645,131,15.6,49.9,Shutdown
70.5,78.1,10,408,333,74.3,190.56,Keep Running
10.5,12.6,3,741,122,11.5,39.43,Shutdown
31.2,21.0,5,589,187,26.1,80.18,Sleep Mode
48.3,23.6,4,242,247,36.0,108.59,Keep Running
47.1,52.3,6,360,245,49.7,141.1,Keep Running
65.1,62.8,7,123,302,63.9,168.54,Keep Running
50.3,43.2,7,497,238,46.8,115.2,Keep Running
41.5,54.8,4,756,207,48.2,124.87,Keep Running
1.0,26.8,0,614,101,13.9,48.56,Shutdown
52.2,48.9,5,390,242,50.6,133.78,Keep Running
43.6,42.6,5,685,230,43.1,116.19,Keep Running
57.7,66.5,5,443,259,62.1,157.28,Keep Running
32.8,30.8,4,696,187,31.8,86.83,Sleep Mode
75.3,34.6,7,75,337,55.0,144.96,Keep Running
9.1,16.9,0,716,106,13.0,32.36,Shutdown
68.9,36.4,6,213,328,52.7,150.88,Keep Running
50.4,37.5,2,529,237,44.0,104.97,Keep Running
71.0,77.5,7,443,332,74.2,184.56,Keep Running
7.3,19.0,0,707,94,13.1,31.35,Shutdown
45.3,13.1,5,446,217,29.2,87.0,Keep Running
74.9,69.5,6,319,354,72.2,173.68,Keep Running
63.8,77.8,9,407,278,70.8,169.68,Keep Running
79.4,61.0,6,243,348,70.2,180.14,Keep Running
51.3,27.3,4,643,253,39.3,97.35,Keep Running
5.1,31.8,1,739,67,18.5,45.84,Shutdown
81.3,55.6,10,243,385,68.4,185.36,Keep Running
62.4,59.1,10,441,283,60.8,145.88,Keep Running
17.5,10.4,1,496,128,14.0,48.03,Sleep Mode
31.8,31.3,2,518,178,31.6,80.18,Sleep Mode
16.4,40.5,2,527,133,28.4,74.25,Shutdown
42.9,42.7,2,488,234,42.8,114.43,Keep Running
16.2,10.2,0,533,141,13.2,52.91,Shutdown
61.1,52.2,4,212,260,56.7,150.98,Keep Running
50.1,37.7,4,355,248,43.9,121.8,Keep Running
34.1,22.4,3,610,209,28.2,86.19,Sleep Mode
40.2,46.1,2,709,228,43.2,109.59,Keep Running
86.9,72.2,10,207,356,79.6,197.71,Keep Running
83.2,65.1,10,317,347,74.2,188.33,Keep Running
65.7,84.5,6,362,299,75.1,185.55,Keep Running
30.5,35.5,5,756,175,33.0,94.52,Sleep Mode
19.5,8.2,0,496,134,13.9,42.24,Sleep Mode
89.5,100.0,8,157,408,94.8,236.53,Keep Running
1.0,11.0,1,568,62,6.0,19.1,Shutdown
82.3,51.7,6,253,371,67.0,183.13,Keep Running
47.1,70.4,5,398,221,58.8,145.33,Keep Running
75.3,76.6,4,373,323,76.0,185.45,Keep Running
90.7,59.4,9,69,394,75.0,194.33,Keep Running
69.0,74.5,8,267,325,71.8,185.72,Keep Running
53.6,40.9,7,405,238,47.3,126.74,Keep Running
20.4,10.8,0,774,139,15.6,49.61,Sleep Mode
67.2,80.5,4,166,329,73.8,186.08,Keep Running
84.2,78.0,10,265,371,81.1,203.34,Keep Running
70.6,50.6,5,335,339,60.6,168.5,Keep Running
35.5,58.3,8,510,196,46.9,119.38,Sleep Mode
19.0,28.7,0,715,141,23.9,65.31,Shutdown
72.4,55.1,5,373,307,63.8,155.51,Keep Running
1.0,1.0,0,647,75,1.0,10.0,Shutdown
65.1,49.5,4,247,296,57.3,150.84,Keep Running
14.6,25.3,3,621,98,20.0,52.75,Shutdown
45.4,63.4,6,571,240,54.4,139.62,Keep Running
30.8,24.2,3,745,172,27.5,73.6,Sleep Mode
69.1,65.8,2,258,320,67.4,171.31,Keep Running
38.5,37.6,2,616,201,38.0,98.61,Sleep Mode
98.1,87.9,8,55,437,93.0,231.69,Keep Running
48.9,54.4,4,394,236,51.6,129.85,Keep Running
100.0,75.8,7,87,404,87.9,218.09,Keep Running
36.2,47.2,7,605,201,41.7,111.64,Sleep Mode
33.4,19.8,1,548,191,26.6,77.78,Sleep Mode
27.4,53.8,2,619,190,40.6,113.31,Sleep Mode
51.5,61.5,3,332,260,56.5,138.42,Keep Running
39.2,52.5,3,557,198,45.9,112.65,Sleep Mode
59.3,55.2,6,592,284,57.2,155.32,Keep Running
6.9,17.1,0,916,110,12.0,39.13,Shutdown
62.9,48.5,8,440,291,55.7,151.61,Keep Running
100.0,92.3,11,0,427,96.2,240.99,Keep Running
45.4,48.0,3,501,239,46.7,116.78,Keep Running
82.9,81.2,10,221,385,82.1,218.04,Keep Running
75.1,71.8,6,295,314,73.5,190.71,Keep Running
40.5,30.3,6,672,221,35.4,96.69,Keep Running
45.5,52.2,3,451,256,48.9,135.42,Keep Running
1.0,22.9,0,916,74,12.0,35.47,Shutdown
30.6,31.9,3,393,192,31.3,89.03,Sleep Mode
1.0,1.0,2,767,100,1.0,14.49,Shutdown
100.0,98.4,5,300,437,99.2,251.18,Keep Running
75.2,91.8,9,176,320,83.5,205.08,Keep Running
39.3,63.8,2,803,206,51.5,131.26,Sleep Mode
76.4,65.2,10,286,329,70.8,181.87,Keep Running
22.5,14.2,0,744,163,18.4,50.68,Sleep Mode
50.5,75.9,3,459,253,63.2,154.83,Keep Running
52.1,66.2,5,430,261,59.2,158.42,Keep Running
36.0,53.8,2,477,187,44.9,112.89,Sleep Mode
69.0,49.1,8,261,314,59.0,148.06,Keep Running
58.9,53.7,4,301,235,56.3,143.31,Keep Running
90.1,100.0,9,138,400,95.1,246.18,Keep Running
39.6,37.3,2,481,202,38.5,99.04,Sleep Mode
20.0,20.2,3,784,173,20.1,65.87,Sleep Mode
39.6,13.3,4,626,191,26.5,82.83,Sleep Mode
49.7,37.8,5,518,266,43.7,123.51,Keep Running
37.6,21.3,3,637,214,29.4,84.07,Sleep Mode
74.0,42.6,8,249,349,58.3,157.51,Keep Running
64.5,53.1,5,477,283,58.8,147.09,Keep Running
92.4,83.2,10,275,389,87.8,228.31,Keep Running
19.5,17.5,2,629,119,18.5,54.96,Shutdown
26.6,13.2,3,605,157,19.9,59.53,Sleep Mode
20.9,10.1,0,583,163,15.5,56.5,Sleep Mode
78.2,97.0,5,127,350,87.6,215.22,Keep Running
19.0,41.2,1,511,166,30.1,86.34,Shutdown
61.3,42.3,9,252,270,51.8,131.26,Keep Running
53.7,40.5,6,475,279,47.1,128.25,Keep Running
86.4,68.6,9,124,388,77.5,200.31,Keep Running
28.0,34.2,2,382,166,31.1,81.11,Sleep Mode
4.6,13.6,0,729,79,9.1,28.35,Shutdown
72.6,58.5,7,107,303,65.5,164.63,Keep Running
2.2,17.9,2,830,50,10.1,29.16,Shutdown
58.0,42.3,6,455,285,50.1,136.54,Keep Running
9.9,40.3,0,818,65,25.1,53.87,Shutdown
1.0,19.0,0,607,87,10.0,30.81,Shutdown
33.8,38.9,4,430,183,36.3,85.23,Sleep Mode
32.4,57.1,4,493,180,44.7,106.89,Sleep Mode
81.2,46.2,8,12,336,63.7,172.86,Keep Running
36.7,25.9,1,167,202,31.3,81.25,Keep Running
47.4,54.6,4,311,233,51.0,130.51,Keep Running
61.8,60.3,9,486,298,61.0,152.6,Keep Running
60.2,43.6,7,330,275,51.9,130.17,Keep Running
69.8,77.9,5,334,320,73.8,181.77,Keep Running
45.9,30.7,7,448,231,38.3,112.92,Keep Running
65.9,57.9,11,373,305,61.9,167.32,Keep Running
60.0,65.6,6,237,269,62.8,159.19,Keep Running
32.1,57.6,4,429,198,44.8,116.13,Sleep Mode
100.0,63.7,11,93,409,81.8,216.51,Keep Running
53.2,65.4,5,585,251,59.3,148.42,Keep Running
35.4,50.0,5,641,209,42.7,115.9,Sleep Mode
55.2,54.2,4,447,261,54.7,141.09,Keep Running
54.0,29.9,8,477,256,42.0,121.01,Keep Running
1.0,2.9,0,787,63,1.9,10.0,Shutdown
31.3,15.7,6,452,187,23.5,66.82,Sleep Mode
31.4,41.1,0,463,198,36.3,95.63,Sleep Mode
43.0,46.2,2,501,204,44.6,108.16,Keep Running
36.5,67.5,0,499,169,52.0,128.55,Sleep Mode
71.4,92.2,5,374,318,81.8,191.16,Keep Running
33.4,40.2,2,659,169,36.8,90.22,Sleep Mode
100.0,80.3,11,205,413,90.1,238.74,Keep Running
67.9,64.9,8,167,333,66.4,169.46,Keep Running
66.8,90.1,4,201,298,78.5,202.6,Keep Running
37.6,31.2,2,376,243,34.4,101.72,Sleep Mode
26.9,33.2,2,715,146,30.0,81.98,Sleep Mode
39.1,40.5,3,462,202,39.8,107.41,Sleep Mode
56.1,36.1,8,658,254,46.1,119.09,Keep Running
74.0,91.5,7,368,327,82.7,203.84,Keep Running
61.3,62.1,8,231,264,61.7,157.58,Keep Running
81.1,60.9,7,72,378,71.0,190.28,Keep Running
76.2,61.6,3,448,360,68.9,170.7,Keep Running
37.4,28.0,3,641,202,32.7,88.84,Sleep Mode
70.0,64.6,8,180,311,67.3,176.85,Keep Running
31.0,19.3,6,666,191,25.2,75.81,Sleep Mode
49.9,41.1,6,573,251,45.5,124.66,Keep Running
3.1,4.4,0,689,90,3.7,10.0,Shutdown
79.9,64.6,10,342,339,72.2,185.78,Keep Running
63.3,57.6,4,393,301,60.5,160.73,Keep Running
54.3,63.5,7,389,267,58.9,138.87,Keep Running
36.2,49.0,6,535,198,42.6,105.29,Sleep Mode
48.6,36.2,5,352,228,42.4,106.3,Keep Running
80.9,64.6,11,88,379,72.7,182.38,Keep Running
56.6,60.7,8,624,275,58.7,149.02,Keep Running
38.2,41.2,3,606,221,39.7,104.82,Sleep Mode
68.6,84.6,12,321,301,76.6,180.6,Keep Running
45.4,43.7,5,493,244,44.6,121.75,Keep Running
41.0,31.7,4,234,217,36.4,94.14,Keep Running
43.2,8.3,3,548,230,25.8,81.09,Keep Running
23.9,26.2,0,606,157,25.0,68.03,Sleep Mode
20.9,9.0,2,603,169,15.0,52.24,Sleep Mode
19.8,46.1,0,484,132,32.9,89.97,Sleep Mode
72.6,64.2,7,332,317,68.4,170.23,Keep Running
21.4,16.6,6,631,145,19.0,53.7,Sleep Mode
60.4,67.6,4,374,296,64.0,170.11,Keep Running
60.6,96.0,5,493,269,78.3,191.17,Keep Running
97.1,96.1,11,0,414,96.6,237.79,Keep Running
67.2,93.8,9,395,308,80.5,192.92,Keep Running
37.7,70.0,5,586,174,53.9,129.84,Sleep Mode
63.2,85.8,5,421,279,74.5,186.1,Keep Running
76.2,82.2,5,337,339,79.2,201.49,Keep Running
47.9,74.7,8,291,214,61.3,154.27,Keep Running
33.9,30.5,3,547,168,32.2,88.58,Sleep Mode
61.6,78.8,6,143,277,70.2,167.51,Keep Running
8.8,43.8,1,838,76,26.3,55.49,Shutdown
57.6,53.3,5,525,255,55.5,141.09,Keep Running
3.1,21.0,0,719,78,12.0,39.03,Shutdown
53.1,27.3,6,385,240,40.2,114.68,Keep Running
100.0,89.8,10,116,437,94.9,246.49,Keep Running
86.7,94.2,7,332,381,90.5,224.09,Keep Running
43.1,41.6,4,671,242,42.4,113.24,Keep Running
63.5,68.6,3,418,295,66.1,166.19,Keep Running
44.0,78.5,4,614,229,61.2,145.65,Keep Running
24.8,42.8,6,492,149,33.8,92.15,Sleep Mode
100.0,100.0,10,171,414,100.0,249.01,Keep Running
26.2,14.2,1,403,169,20.2,57.85,Sleep Mode
68.5,77.8,9,223,291,73.1,178.13,Keep Running
27.0,25.0,7,749,161,26.0,65.87,Sleep Mode
60.1,78.3,5,389,275,69.2,176.56,Keep Running
100.0,85.4,10,319,414,92.7,236.92,Keep Running
92.3,78.3,5,33,368,85.3,218.68,Keep Running
80.9,90.6,11,322,367,85.8,208.88,Keep Running
43.4,21.6,2,755,222,32.5,88.79,Keep Running
13.1,25.3,1,755,116,19.2,52.96,Shutdown
26.0,42.7,3,671,168,34.3,84.76,Sleep Mode
41.8,23.8,5,267,212,32.8,96.71,Keep Running
9.3,6.4,0,720,82,7.8,21.26,Shutdown
50.8,56.8,5,132,257,53.8,132.13,Keep Running
26.9,22.2,0,556,160,24.6,61.24,Sleep Mode
47.4,54.5,4,413,271,51.0,136.09,Keep Running
51.3,40.0,5,610,243,45.7,114.57,Keep Running
20.1,32.0,3,658,131,26.1,75.07,Sleep Mode
51.3,61.1,9,425,264,56.2,139.98,Keep Running
59.9,63.1,3,184,266,61.5,157.66,Keep Running
70.7,84.2,7,106,331,77.4,196.55,Keep Running
26.4,40.2,1,558,173,33.3,90.05,Sleep Mode
55.6,61.5,0,324,243,58.5,148.16,Keep Running
21.2,43.9,0,736,155,32.6,92.16,Sleep Mode
1.0,1.0,1,546,78,1.0,10.0,Shutdown
15.3,27.6,0,600,112,21.5,57.56,Shutdown
15.7,1.7,2,822,134,8.7,27.77,Shutdown
53.2,56.7,5,534,239,54.9,141.99,Keep Running
67.9,46.4,7,217,332,57.2,150.25,Keep Running
31.9,61.6,2,591,194,46.8,117.94,Sleep Mode
12.3,37.0,0,972,128,24.7,64.65,Shutdown
1.0,1.0,2,774,61,1.0,10.0,Shutdown
100.0,79.2,9,0,420,89.6,222.47,Keep Running
28.6,29.8,1,652,139,29.2,70.67,Sleep Mode
67.0,81.5,8,261,305,74.2,181.25,Keep Running
5.6,33.3,0,894,73,19.5,45.77,Shutdown
40.0,49.8,6,395,190,44.9,110.54,Keep Running
57.0,39.5,3,486,254,48.3,135.97,Keep Running
21.5,27.3,2,700,148,24.4,69.96,Sleep Mode
52.5,30.9,1,457,234,41.7,113.3,Keep Running
25.4,23.4,5,719,144,24.4,73.62,Sleep Mode
67.5,64.9,9,273,319,66.2,179.86,Keep Running
1.0,29.9,0,782,86,15.5,48.0,Shutdown
20.0,1.0,3,684,103,10.5,35.27,Shutdown
32.3,21.2,3,610,186,26.8,79.07,Sleep Mode
26.8,1.7,4,614,148,14.2,47.32,Sleep Mode
59.3,43.3,5,502,259,51.3,132.18,Keep Running
29.2,22.6,6,547,177,25.9,68.52,Sleep Mode
1.0,4.8,0,857,50,2.9,10.0,Shutdown
64.7,58.2,5,251,297,61.5,162.46,Keep Running
42.6,36.8,3,676,227,39.7,111.9,Keep Running
53.6,71.7,9,344,281,62.6,155.82,Keep Running
20.1,40.6,2,680,150,30.3,76.6,Sleep Mode
80.6,79.1,8,187,348,79.9,205.17,Keep Running
1.0,12.9,0,842,78,6.9,19.02,Shutdown
25.0,15.1,4,888,157,20.1,64.31,Sleep Mode
56.8,49.1,4,436,263,52.9,127.4,Keep Running
54.8,54.3,6,233,254,54.5,130.65,Keep Running
27.9,44.9,2,626,171,36.4,88.05,Sleep Mode
24.5,41.8,1,574,163,33.1,87.04,Sleep Mode
20.0,31.1,0,587,137,25.5,74.02,Shutdown
64.0,43.1,6,269,278,53.6,147.2,Keep Running
38.2,44.1,4,555,245,41.2,117.01,Sleep Mode
63.6,48.6,4,391,288,56.1,147.95,Keep Running
97.4,72.9,9,328,408,85.1,218.27,Keep Running
69.3,53.6,7,388,318,61.5,158.67,Keep Running
79.0,73.0,4,458,365,76.0,196.91,Keep Running
15.1,1.0,2,733,126,8.1,32.45,Shutdown
